1,1,121.3,332.93,136.31,60.29000000000002,1,1,1.0
1,2,732.95,264.78,72.52999999999997,41.940000000000055,1,1,1.0
1,3,208.81,249.61,95.67000000000002,43.620000000000005,1,1,1.0
2,1,96.68,336.6,138.41,61.599999999999966,1,1,1.0
2,2,717.91,266.76,74.13,42.81,1,1,1.0
2,3,208.81,249.6,95.67000000000002,43.630000000000024,1,1,1.0
3,1,72.05,340.26,140.51,62.910000000000025,1,1,1.0
3,2,702.87,268.75,75.74000000000001,43.670000000000016,1,1,1.0
3,3,208.81,249.6,95.67000000000002,43.62000000000003,1,1,1.0
4,1,47.42,343.93,142.62,64.21999999999997,1,1,1.0
4,2,687.83,270.74,77.34999999999991,44.52999999999997,1,1,1.0
4,3,208.81,249.59,95.67000000000002,43.630000000000024,1,1,1.0
5,1,22.8,347.59,144.72,65.54000000000002,1,1,1.0
5,2,672.79,272.73,78.96000000000004,45.389999999999986,1,1,1.0
5,3,208.81,249.58,95.67000000000002,43.62999999999997,1,1,1.0
6,1,0.03,351.65,144.09,64.49000000000001,1,1,1.0
6,2,657.76,274.72,80.56000000000006,46.25,1,1,1.0
6,3,208.81,249.58,95.67000000000002,43.619999999999976,1,1,1.0
7,1,0.0,355.71,122.47,63.44,1,1,1.0
7,2,642.72,276.7,82.16999999999996,47.120000000000005,1,1,1.0
7,3,208.81,249.57,95.67000000000002,43.629999999999995,1,1,1.0
8,1,0.0,359.77,99.95,62.39000000000004,1,1,1.0
8,2,627.68,278.69,83.78000000000009,47.98000000000002,1,1,1.0
8,3,208.81,249.57,95.67000000000002,43.620000000000005,1,1,1.0
9,1,0.0,363.83,77.42,61.34000000000003,1,1,1.0
9,2,612.64,280.68,85.38999999999999,48.839999999999975,1,1,1.0
9,3,208.81,249.56,95.67000000000002,43.629999999999995,1,1,1.0
10,1,0.0,369.63,51.4,57.670000000000016,1,1,1.0
10,2,597.6,282.67,86.99000000000001,49.69999999999999,1,1,1.0
10,3,208.81,249.55,95.67000000000002,43.629999999999995,1,1,1.0
11,2,582.56,284.66,88.60000000000002,50.56,1,1,1.0
11,3,208.81,249.55,95.67000000000002,43.620000000000005,1,1,1.0
12,2,567.52,286.64,90.21000000000004,51.43000000000001,1,1,1.0
12,3,208.81,249.54,95.67000000000002,43.630000000000024,1,1,1.0
13,2,552.48,288.63,91.81999999999994,52.29000000000002,1,1,1.0
13,3,208.81,249.54,95.67000000000002,43.62000000000003,1,1,1.0
14,2,537.44,290.62,93.42999999999995,53.14999999999998,1,1,1.0
14,3,208.81,249.53,95.67000000000002,43.630000000000024,1,1,1.0
15,2,522.4,292.61,95.04000000000008,54.00999999999999,1,1,1.0
15,3,208.81,249.53,95.67000000000002,43.619999999999976,1,1,1.0
16,2,507.36,294.6,96.64999999999998,54.870000000000005,1,1,1.0
16,3,208.81,249.52,95.67000000000002,43.619999999999976,1,1,1.0
17,2,490.49,296.58,98.25,55.74000000000001,1,1,1.0
17,3,208.81,249.51,95.67000000000002,43.629999999999995,1,1,1.0
18,2,473.61,298.57,99.86000000000001,56.60000000000002,1,1,1.0
18,3,208.81,249.51,95.67000000000002,43.620000000000005,1,1,1.0
19,2,456.73,300.56,101.47000000000003,57.45999999999998,1,1,1.0
19,3,208.81,249.5,95.67000000000002,43.629999999999995,1,1,1.0
20,2,439.86,302.55,103.06999999999994,58.31999999999999,1,1,1.0
20,3,208.81,249.5,95.67000000000002,43.620000000000005,1,1,1.0
21,2,422.98,304.54,104.68999999999994,59.18000000000001,1,1,1.0
21,3,208.81,249.49,95.67000000000002,43.629999999999995,1,1,1.0
22,2,401.54,307.95,107.38999999999999,60.27000000000004,1,1,1.0
22,3,208.81,249.48,95.67000000000002,43.630000000000024,1,1,1.0
23,2,380.09,311.37,110.10000000000002,61.360000000000014,1,1,1.0
23,3,208.81,249.48,95.67000000000002,43.62000000000003,1,1,1.0
24,2,358.65,314.79,112.80000000000001,62.44,1,1,1.0
24,3,208.81,249.47,95.67000000000002,43.630000000000024,1,1,1.0
25,2,337.2,318.21,115.50999999999999,63.53000000000003,1,1,1.0
25,3,208.81,249.47,95.67000000000002,43.619999999999976,1,1,1.0
26,2,315.75,321.62,118.23000000000002,64.62,1,1,1.0
26,3,208.81,249.46,95.67000000000002,43.62999999999997,1,1,1.0
27,2,294.31,325.04,120.93,65.70999999999998,1,1,1.0
27,3,208.81,249.45,95.67000000000002,43.629999999999995,1,1,1.0
28,2,272.86,328.46,123.63999999999999,66.80000000000001,1,1,1.0
28,3,208.81,249.45,95.67000000000002,43.620000000000005,1,1,1.0
29,2,251.42,331.88,126.34,67.88,1,1,1.0
29,3,208.81,249.44,95.67000000000002,43.629999999999995,1,1,1.0
30,2,229.97,335.29,129.05999999999997,68.97999999999996,1,1,1.0
30,3,208.81,249.44,95.67000000000002,43.620000000000005,1,1,1.0
31,2,208.53,338.71,131.76000000000002,70.06,1,1,1.0
31,3,208.81,249.43,95.67000000000002,43.629999999999995,1,1,1.0
32,2,187.08,342.13,134.47,71.14999999999998,1,1,1.0
32,3,208.81,249.43,95.67000000000002,43.620000000000005,1,1,1.0
33,2,165.64,345.55,137.17000000000002,72.22999999999996,1,1,1.0
33,3,208.81,249.42,95.67000000000002,43.62000000000003,1,1,1.0
34,2,144.19,348.96,139.89,73.33000000000004,1,1,1.0
34,3,208.81,249.41,95.67000000000002,43.630000000000024,1,1,1.0
35,2,122.75,352.38,142.58999999999997,74.41000000000003,1,1,1.0
35,3,208.81,249.41,95.67000000000002,43.619999999999976,1,1,1.0
36,2,101.3,355.8,145.3,75.5,1,1,1.0
36,3,208.81,249.4,95.67000000000002,43.62999999999997,1,1,1.0
37,2,84.35,362.09,138.41,75.96000000000004,1,1,1.0
37,3,208.81,249.4,95.67000000000002,43.619999999999976,1,1,1.0
38,2,67.4,368.37,131.51999999999998,76.43,1,1,1.0
38,3,208.81,249.39,95.67000000000002,43.629999999999995,1,1,1.0
39,2,33.7,371.79,141.38,78.15999999999997,1,1,1.0
39,3,208.81,249.38,95.67000000000002,43.629999999999995,1,1,1.0
40,2,0.0,375.2,151.24,79.90000000000003,1,1,1.0
40,3,208.81,249.38,95.67000000000002,43.620000000000005,1,1,1.0
41,2,0.0,381.4,127.4,77.70000000000005,1,1,1.0
41,3,208.81,249.37,95.67000000000002,43.629999999999995,1,1,1.0
42,2,0.0,387.23,102.9,79.96999999999997,1,1,1.0
42,3,208.81,249.37,95.67000000000002,43.620000000000005,1,1,1.0
43,2,0.0,387.23,76.25,79.96999999999997,1,1,1.0
43,3,208.81,249.36,95.67000000000002,43.629999999999995,1,1,1.0
44,2,0.0,387.23,49.6,79.96999999999997,1,1,1.0
44,3,208.81,249.35,95.67000000000002,43.630000000000024,1,1,1.0
